Short Title,Title,issn,eISSN,Funding (TL),Year,Impact Factor,SCI,SSCI,AHCI,Source
-,Theory Now,,2605-2822,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Tourism and Hospitality,,2673-5768,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transactions of the American Mathematical Society Series B,,2330-0000,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transactions of the International Society for Music Information Retrieval,,2514-3298,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transfer(Spain),,1886-5542,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Translation Matters,,2184-4585,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Translational Medicine of Aging,,2468-5011,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Translational Research in Anatomy,,2214-854X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transmodernity,,2154-1361,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transportation Engineering,,2666-691X,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Trasvases Entre la Literatura y el Cine,,2695-639X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Two Centuries of the Russian Classics,,2686-7494,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Umanistica Digitale,,2532-8816,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Unconventional Resources,,2666-5190,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Ural Mathematical Journal,,2414-3952,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Urban Agriculture and Regional Food Systems,,2575-1220,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,"Urban, Planning and Transport Research",,2165-0020,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Vegetation Classification and Survey,,2683-0671,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Vibrant Virtual Brazilian Anthropology,,1809-4341,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Virtual Economics,,2657-4047,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Volcanica,,2610-3540,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Water Cycle,,2666-4453,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Water Security,,2468-3124,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Watershed Ecology and the Environment,,2589-4714,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Wellcome Open Research,,2398-502X,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Whatever,,2611-657X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,WHO South-East Asia journal of public health,,2304-5272,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,World Journal of Nephrology,,2220-6124,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,World Journal of Transplantation,,2220-3230,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Zeitschrift fur Arabische Linguistik,,2747-4437,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Acta Archaeologica Academiae Scientiarum Hungaricae,0001-5210,1588-2551,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Dizhi Xuebao/Acta Geologica Sinica,0001-5717,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Africa Today,0001-9887,1527-1978,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
AKZENTE-Z LIT,AKZENTE-ZEITSCHRIFT FUR LITERATUR,0002-3957,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Analise Social,0003-2573,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Antike Kunst,0003-5688,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
ANTIKE ABENDLAND,ANTIKE UND ABENDLAND,0003-5696,1613-0421,5000,2025,0,FALSE,FALSE,TRUE,
-,Antitrust Bulletin,0003-603X,1930-7969,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
APOLLO-UK,APOLLO-The International Art Magazine,0003-6536,0003-6536,5000,2025,0,FALSE,FALSE,TRUE,
-,Archaeologiai Ertesito,0003-8032,1589-486X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Archeologia Polski,0003-8180,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
ARCH STUD NEUE SPR,ARCHIV FUR DAS STUDIUM DER NEUEREN SPRACHEN UND LITERATUREN,0003-8970,1866-5381,5000,2025,0,FALSE,FALSE,TRUE,
ARCH AM ART J,ARCHIVES OF AMERICAN ART JOURNAL,0003-9853,2327-0667,5000,2025,0,FALSE,FALSE,TRUE,
ARKANSAS HIST QUART,ARKANSAS HISTORICAL QUARTERLY,0004-1823,2327-1213,5000,2025,0,FALSE,FALSE,TRUE,
-,Art Education,0004-3125,2325-5161,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Business Economics,0007-666X,1554-432X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Business Lawyer,0007-6899,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cesky Lid,0009-0794,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Clinica Terapeutica,0009-9074,1972-6007,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
COMMUNIO VIAT,Communio Viatorum,0010-3713,N/A,5000,2025,0,FALSE,FALSE,TRUE,
DALHOUSIE REV,DALHOUSIE REVIEW,0011-5827,0011-5827,5000,2025,0,FALSE,FALSE,TRUE,
-,Dental Clinics of North America,0011-8532,1558-0512,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Jahresbericht der Deutschen Mathematiker-Vereinigung,0012-0456,1869-7135,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Estetika : The Central European Journal of Aesthetics,0014-1291,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista de la Facultad de Ciencias Medicas de Cordoba,0014-6722,1853-0605,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Federal Probation,0014-9128,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Genre,0016-6928,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Geographica Helvetica,0016-7312,2194-8798,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Harvard International Law Journal,0017-8063,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Hospital Topics,0018-5868,1939-9278,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Teruleti Statisztika,0018-7828,2064-8251,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Indexer,0019-4131,1756-0632,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Indian Economic Review,0019-4670,2520-1778,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Indonesia,0019-7289,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Intereconomics,0020-5346,1613-964X,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,International Journal of Electrical Engineering and Education,0020-7209,2050-4578,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,International Journal of Environmental Studies,0020-7233,1029-0400,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,International Social Science Journal,0020-8701,1468-2451,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,International Studies,0020-8817,0973-0702,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Iraq,0021-0889,2053-4744,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Jezik in Slovstvo,0021-6933,1581-3754,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Journal of Cuneiform Studies,0022-0256,2325-6737,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Journal of Extra-Corporeal Technology,0022-1058,2969-8960,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,The Journal of Negro Education,0022-2984,2167-6437,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Kadmos,0022-7498,1613-0723,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Kobe Journal of Medical Sciences,0023-2513,1883-0498,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Koers,0023-270X,2304-8557,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Kronika,0023-4923,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
LANDFALL,LANDFALL,0023-7930,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Law and Contemporary Problems,0023-9186,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Lebende Sprachen,0023-9909,1868-0267,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
LIT KRITIK,LITERATUR UND KRITIK,0024-466X,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Logique et Analyse,0024-5836,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Magyar Nyelvor,0025-0236,1585-4515,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Mankind Quarterly,0025-2344,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Medicina e Morale,0025-7834,2282-5940,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Medico-Legal Journal,0025-8172,2042-1834,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Missouri Medicine,0026-6620,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
MUSIK KIRCHE,MUSIK UND KIRCHE,0027-4771,2568-3128,5000,2025,0,FALSE,FALSE,TRUE,
NEW ORLEANS REV,NEW ORLEANS REVIEW,0028-6400,0028-6400,5000,2025,0,FALSE,FALSE,TRUE,
N AM REV,NORTH AMERICAN REVIEW,0029-2397,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,North Carolina Medical Journal,0029-2559,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
NOUV REV FR,NOUVELLE REVUE FRANCAISE,0029-4802,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,RCN nursing standard,0029-6570,2047-9018,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Optik,0030-4026,1618-1336,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Oriente Moderno,0030-5472,2213-8617,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Pallas,0031-0387,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Papers on Language and Literature,0031-1294,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Parameters,0031-1723,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
PARIS REV,PARIS REVIEW,0031-2037,0031-2037,5000,2025,0,FALSE,FALSE,TRUE,
-,Philosophia Reformata,0031-8035,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Plains Anthropologist,0032-0447,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Police Journal,0032-258X,1740-5599,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Polish Review,0032-2970,2330-0841,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Professioni infermieristiche,0033-0205,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Prospects,0033-1538,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Quality and Quantity,0033-5177,1573-7845,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,RLA,0033-698X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
RASS LETT ITAL,RASSEGNA DELLA LETTERATURA ITALIANA,0033-9423,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Representation,0034-4893,1749-4001,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Review of Black Political Economy,0034-6446,1936-4814,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista de Antropologia,0034-7701,1678-9857,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revue de Qumran,0035-1725,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Rivista di Economia Agraria,0035-6190,2281-1559,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
RIV ITAL MUSIC,RIVISTA ITALIANA DI MUSICOLOGIA,0035-6867,2036-5586,5000,2025,0,FALSE,FALSE,TRUE,
-,Roczniki Filozoficzne,0035-7685,2450-002X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Transactions of the Royal Society of South Africa,0035-919X,2154-0098,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Journal of the Royal Society of Western Australia,0035-922X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
SINN FORM,SINN UND FORM,0037-5756,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Slovenska Rec,0037-6981,1338-4279,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Bulletins et Memoires de la Societe d'Anthropologie de Paris,0037-8984,1777-5469,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Sociological Bulletin,0038-0229,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
SOUTHERN HUMAN REV,SOUTHERN HUMANITIES REVIEW,0038-4186,0038-4186,5000,2025,0,FALSE,FALSE,TRUE,
STUD MONASTICA,STUDIA MONASTICA,0039-3258,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Studies in African Linguistics,0039-3533,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Sudhoffs Archiv,0039-4564,2366-2352,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,University of Pennsylvania Law Review,0041-9907,1942-8537,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Urban Review,0042-0972,1573-1960,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Volta Review,0042-8639,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Vox Romanica,0042-899X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
WAFFEN-KOSTUMKUNDE,WAFFEN-UND KOSTUMKUNDE,0042-9945,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,World Affairs,0043-8200,1940-1582,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Journal of Business Economics,0044-2372,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Iberoamericana - Nordic Journal of Latin American and Caribbean Studies,0046-8444,2002-4509,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
UMENI-ART,Umeni-Art,0049-5123,1804-6509,5000,2025,0,FALSE,FALSE,TRUE,
-,Acta Archaeologica Lodziensia,0065-0986,2451-0300,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,"Acta Neurochirurgica, Supplement",0065-1419,2197-8395,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,American Journal of Jurisprudence,0065-8995,2049-6494,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Anatolica,0066-1554,1875-6654,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Ancient Society,0066-1619,1783-1334,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Archaeologia Polona,0066-5924,2719-6542,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Arctic Anthropology,0066-6939,1933-8139,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Proceedings of the Aristotelean Society,0066-7374,1467-9264,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Arkiv for Nordisk Filologi,0066-7668,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Federal Law Review,0067-205X,1444-6928,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Australian Zoologist,0067-2238,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Boletin de Filologia,0067-9674,0718-9303,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Current Topics in Microbiology and Immunology,0070-217X,2196-9965,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Historyka. Studies in Historical Methods,0073-277X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Irish Geography,0075-0778,1939-4055,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Klio,0075-6334,2192-7669,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Materiale si Cercetari Arheologice,0076-5147,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Mediaeval Studies,0076-5872,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Monographs in Oral Science,0077-0892,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Proceedings - Prehistoric Society,0079-497X,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Progress in molecular and subcellular biology,0079-6484,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Przeglad Archeologiczny,0079-7138,2657-4004,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Poland's Demographic Past,0079-7189,2719-4345,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Pyrenae,0079-8215,2339-9171,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
REV THEOL LOUVAIN,REVUE THEOLOGIQUE DE LOUVAIN,0080-2654,1783-8401,5000,2025,0,FALSE,FALSE,TRUE,
-,Transactions of the Royal Historical Society,0080-4401,1474-0648,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Sprawozdania Archeologiczne,0081-3834,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Studia Anglica Posnaniensia,0081-6272,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Interfaces,0092-2102,1526-551X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,AANA Journal,0094-6354,2162-5239,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cadernos de Pesquisa,0100-1574,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Anais do Museu Paulista,0101-4714,1982-0267,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista de Arqueologia,0102-0420,1982-1999,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista Brasileira de Estudos de Populacao,0102-3098,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Estudos de Psicologia (Campinas),0103-166X,1982-0275,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Estudos Avancados,0103-4014,1806-9592,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Production,0103-6513,1980-5411,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Texto e Contexto Enfermagem,0104-0707,1980-265X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Journal of Human Growth and Development,0104-1282,2175-3598,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Horizontes Antropologicos,0104-7183,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Religionsvidenskabeligt Tidsskrift,0108-1993,1904-8181,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Asia-Pacific Social Science Review,0119-8386,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Theologica Xaveriana,0120-3649,2011-219X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Ensayos Sobre Politica Economica,0120-4483,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Analisis Politico,0121-4705,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Innovar,0121-5051,2248-6968,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista Colombiana de Psicologia,0121-5469,2344-8644,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Nomadas,0121-7550,2539-4762,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Universitas Scientiarum,0122-7483,2027-1352,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Boletin Cientifico del Centro de Museos,0123-3068,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Ikala,0123-3432,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Modulo Arquitectura CUC,0124-6542,2389-7732,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,PASAA,0125-2488,2287-0024,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Jurnal Ekonomi Malaysia,0127-1962,2716-6058,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Media Asia,0129-6612,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Novaya i Novejshaya Istoriya,0130-3864,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Keel ja Kirjandus,0131-1441,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Estudios Latinoamericanos,0137-3080,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Collectanea Theologica,0137-6985,2720-1481,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Bulletin of the Section of Logic,0138-0680,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,International Journal of Ambient Energy,0143-0750,2162-8246,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Landscape History,0143-3768,2160-2506,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Prose Studies,0144-0357,1743-9426,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
SOBORNOST E CHURCH R,SOBORNOST INCORPORATING EASTERN CHURCHES REVIEW,0144-8722,N/A,5000,2025,0,FALSE,FALSE,TRUE,
-,Hebrew Studies,0146-4094,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Annals of the ICRP,0146-6453,1872-969X,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Mythlore,0146-9339,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Contemporary Jewry,0147-1694,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Contemporary French Civilization,0147-9156,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cahiers de Linguistique Asie Orientale,0153-3320,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Curriculum Perspectives,0159-7868,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,State and Local Government Review,0160-323X,1943-3409,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Labor Studies Journal,0160-449X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Social Work with Groups,0160-9513,1540-9481,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Scanning,0161-0457,1932-8745,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Techne: Research in Philosophy and Technology,0161-7249,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Peabody Journal of Education,0161-956X,1532-7930,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Action in Teacher Education,0162-6620,2158-6098,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Babesch,0165-9367,1783-1369,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Krisis,0168-275X,1875-7103,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Handbook of Experimental Pharmacology,0171-2004,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Analyse und Kritik,0171-5860,2365-9858,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Langage et Societe,0181-4095,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Population and Societies,0184-7783,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Studies in the Age of Chaucer,0190-2407,1949-0755,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
SCRIBLERIAN KIT-CATS,SCRIBLERIAN AND THE KIT-CATS,0190-731X,2165-0624,5000,2025,0,FALSE,FALSE,TRUE,
MISSOURI REV,Missouri Review,0191-1961,1548-9930,5000,2025,0,FALSE,FALSE,TRUE,
-,Science and Technology Libraries,0194-262X,1541-1109,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,American Journal of Mathematical and Management Sciences,0196-6324,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Dictionaries,0197-6745,2160-5076,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Russian Journal of Anesthesiology and Reanimatology /Anesteziologiya i Reanimatologiya,0201-7563,2410-4698,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Knygotyra,0204-2061,2345-0053,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Kantian Journal,0207-6918,2310-3701,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Estudios Eclesiasticos,0210-1610,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Anuario de Estudios Filologicos,0210-8178,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Edad de Oro,0212-0429,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cirugia pediatrica : organo oficial de la Sociedad Espanola de Cirugia Pediatrica,0214-1221,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Teflin Journal,0215-773X,2356-2641,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cakrawala Pendidikan,0216-1370,2442-8620,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Singapore Journal of Legal Studies,0218-2173,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,AAPPS Bulletin,0218-2203,2309-4710,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Electronic Journal of Foreign Language Teaching,0219-9874,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Melanges de l'Ecole Francaise de Rome:Antiquite,0223-5102,1724-2134,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,For the Learning of Mathematics,0228-0671,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Archaeologia Historica,0231-5823,2336-4386,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Annals of the Naprstek Museum,0231-844X,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Altorientalische Forschungen,0232-8461,2196-6761,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Huanjing Kexue/Environmental Science,0250-3301,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Meitan Kexue Jishu/Coal Science and Technology (Peking),0253-2336,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Shiyou Xuebao/Acta Petrolei Sinica,0253-2697,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Qatar Medical Journal,0253-8253,2227-0426,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Yi chuan = Hereditas / Zhongguo yi chuan xue hui bian ji,0253-9772,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Oil and Gas Geology,0253-9985,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Meitan Xuebao/Journal of the China Coal Society,0253-9993,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Zidonghua Xuebao/Acta Automatica Sinica,0254-4156,1874-1029,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Chinese Journal of Epidemiology,0254-6450,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Lexis (Peru),0254-9239,2223-3768,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Revista Transilvania,0255-0539,,37000,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Cercetari Arheologice,0255-6812,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Missionalia,0256-9507,,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
-,Management and Labour Studies,0258-042X,2321-0710,18500,2025,0,FALSE,FALSE,FALSE,SCOPUS
